"time in sec since January 1, 1970, 00:00:00 (UTC)",heading (degrees),roll (degrees),pitch (degrees),Gx (m/s2),Gy (m/s2),Gz (m/s2),ax (m/s2),ay (m/s2),az (m/s2),gyroscope x (deg/sec),gyroscope y (deg/sec),gyroscope z (deg/sec),magnetometer x (micro-Teslas),magnetometer y (micro-Teslas),magnetometer z (micro-Teslas),temperature celcius,quaternion x,quaternion y,quaternion z,quaternion w,heading (deg),roll (deg),pitch (deg)
1563146583.945776,360.0,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.16,-0.0011111111111111111,0.0022222222222222222,0.0,-14.5,-6.0,-45.6875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,360.0,-0.3125,5.625
1563146583.983664,360.0,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.15,-0.0011111111111111111,0.0,-0.0011111111111111111,-13.75,-6.375,-45.6875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,360.0,-0.3125,5.625
1563146584.022143,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.17,-0.0022222222222222222,0.0033333333333333335,0.0011111111111111111,-14.5,-5.25,-46.875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146584.070649,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.17,-0.0022222222222222222,0.0,0.0011111111111111111,-14.5,-5.5625,-46.5,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146584.114588,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.13,-0.0011111111111111111,0.0044444444444444444,0.0022222222222222222,-14.5,-5.5625,-46.5,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146584.161156,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,-0.01,0.02,-0.18,-0.0044444444444444444,0.0,0.0033333333333333335,-14.875,-4.5,-45.6875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146584.203651,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.17,0.0011111111111111111,-0.0011111111111111111,-0.0022222222222222222,-13.75,-5.5625,-46.0625,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146584.243106,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.16,0.0,0.0,0.0,-14.5,-6.375,-44.5,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146584.283017,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.18,-0.0011111111111111111,0.0,-0.0022222222222222222,-15.5625,-5.25,-46.5,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146584.321694,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.16,-0.0022222222222222222,-0.0022222222222222222,-0.0022222222222222222,-15.25,-5.5625,-46.0625,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146584.36551,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.16,0.0,0.0011111111111111111,-0.0022222222222222222,-15.25,-5.5625,-46.0625,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146584.41391,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.17,0.0,0.0022222222222222222,0.0,-14.5,-5.5625,-45.25,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146584.456394,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.17,0.0011111111111111111,0.0,-0.0011111111111111111,-14.0625,-5.5625,-44.875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146584.496024,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.01,0.01,-0.19,-0.0011111111111111111,0.0,0.0,-13.75,-6.0,-44.875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146584.536138,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.21,-0.0022222222222222222,0.0011111111111111111,-0.0011111111111111111,-14.5,-6.0,-46.5,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146584.575979,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,-0.01,0.01,-0.18,-0.0011111111111111111,-0.0011111111111111111,-0.0011111111111111111,-13.75,-5.25,-46.875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146584.618113,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.01,0.02,-0.15,0.0011111111111111111,0.0011111111111111111,0.0,-15.25,-5.25,-44.875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146584.662671,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.03,-0.17,-0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,-15.25,-5.25,-44.875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146584.705318,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.14,0.0,0.0,0.0,-14.5,-6.0,-46.0625,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146584.744635,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.22,0.0,0.0,-0.0022222222222222222,-14.875,-6.0,-45.6875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146584.783097,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.01,0.02,-0.17,0.0,0.0,0.0011111111111111111,-13.75,-5.5625,-45.6875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146584.823274,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,-0.01,0.01,-0.14,0.0,0.0022222222222222222,0.0022222222222222222,-14.5,-5.25,-47.5625,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146584.865149,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.17,0.0,-0.0011111111111111111,0.0011111111111111111,-14.5,-5.25,-47.5625,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146584.90594,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.21,0.0,-0.0044444444444444444,0.0022222222222222222,-14.5,-5.5625,-45.6875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146584.945406,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.18,0.0011111111111111111,0.0,0.0022222222222222222,-14.5,-6.0,-45.6875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146584.983914,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.03,-0.15,0.0,-0.0011111111111111111,0.0,-14.0625,-5.5625,-46.875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.024041,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.01,0.01,-0.17,0.0022222222222222222,-0.0022222222222222222,0.0011111111111111111,-13.75,-5.25,-45.6875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.065933,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.18,-0.0011111111111111111,-0.0011111111111111111,0.0,-13.75,-5.25,-45.6875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.106759,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.16,0.0,0.0022222222222222222,0.0011111111111111111,-13.75,-5.25,-44.875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.146379,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,-0.01,0.02,-0.19,-0.0022222222222222222,0.0011111111111111111,0.0,-13.75,-6.75,-45.25,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.184617,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.19,-0.0022222222222222222,-0.0011111111111111111,0.0,-14.5,-6.0,-47.25,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.22486,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,-0.01,0.03,-0.18,0.0011111111111111111,0.0011111111111111111,0.0,-13.0,-5.5625,-45.6875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.266772,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,-0.01,0.01,-0.2,0.0022222222222222222,-0.0011111111111111111,0.0,-13.0,-5.5625,-45.6875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.307642,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.16,0.0,0.0011111111111111111,0.0,-14.5,-6.75,-46.0625,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.34707,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.19,0.0022222222222222222,-0.0011111111111111111,0.0011111111111111111,-14.5,-5.25,-45.6875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.3855,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,-0.01,0.03,-0.16,0.0011111111111111111,0.0,0.0011111111111111111,-13.75,-6.0,-46.5,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.425672,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.02,0.01,-0.18,0.0011111111111111111,0.0,0.0022222222222222222,-14.5,-5.5625,-46.0625,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.467503,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,-0.01,0.01,-0.2,0.0011111111111111111,0.0,0.0,-14.5,-5.5625,-46.0625,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.508504,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.18,-0.0011111111111111111,-0.0011111111111111111,0.0,-13.75,-6.0,-47.25,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.547828,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.18,0.0,-0.0022222222222222222,0.0,-13.75,-6.0,-45.25,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.586333,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.01,0.01,-0.18,0.0,-0.0033333333333333335,-0.0011111111111111111,-14.875,-5.5625,-46.875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.626497,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.16,0.0,0.0,0.0011111111111111111,-14.0625,-5.25,-45.25,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.670051,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.17,0.0011111111111111111,-0.0022222222222222222,0.0011111111111111111,-14.0625,-5.25,-45.25,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.711016,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,-0.01,0.01,-0.15,0.0011111111111111111,0.0,-0.0011111111111111111,-14.5,-6.0,-45.6875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.759492,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.17,0.0,0.0011111111111111111,0.0,-14.0625,-5.5625,-45.6875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.798999,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,-0.01,0.02,-0.15,0.0,0.0022222222222222222,0.0011111111111111111,-14.5,-6.0,-44.5625,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.837373,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.16,0.0011111111111111111,0.0022222222222222222,0.0022222222222222222,-14.875,-6.0,-46.5,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.877397,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.16,0.0,0.0,0.0011111111111111111,-14.5,-6.0,-46.5,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.919359,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.18,0.0,0.0011111111111111111,-0.0022222222222222222,-14.5,-6.0,-46.5,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.960211,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,-0.01,0.01,-0.16,0.0011111111111111111,0.0022222222222222222,0.0,-14.875,-6.0,-44.875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146585.999743,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.15,0.0,0.0011111111111111111,0.0022222222222222222,-15.25,-6.375,-44.875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.038143,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,-0.01,0.01,-0.18,0.0,0.0,0.0033333333333333335,-13.75,-5.25,-46.875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.078199,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.17,0.0,0.0033333333333333335,0.0,-14.5,-6.0,-46.5,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.120187,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.01,0.02,-0.16,0.0011111111111111111,0.0011111111111111111,0.0,-14.5,-6.0,-46.5,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.16164,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,-0.01,0.02,-0.16,0.0011111111111111111,0.0,0.0,-13.375,-6.0,-45.75,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.200702,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.19,0.0,-0.0022222222222222222,0.0011111111111111111,-14.5,-6.0,-45.25,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.23896,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.16,-0.0011111111111111111,-0.0011111111111111111,0.0,-14.5,-6.375,-45.6875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.278899,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.19,-0.0011111111111111111,0.0,0.0011111111111111111,-14.875,-5.25,-47.25,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.320981,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,-0.01,0.01,-0.16,0.0011111111111111111,-0.0011111111111111111,0.0,-14.875,-5.25,-47.25,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.361951,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.01,0.01,-0.18,-0.0011111111111111111,-0.0022222222222222222,0.0011111111111111111,-14.5,-5.5625,-45.25,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.401354,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.17,-0.0011111111111111111,0.0,0.0011111111111111111,-14.5,-5.25,-45.75,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.439752,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,-0.02,0.01,-0.18,-0.0011111111111111111,0.0011111111111111111,-0.0011111111111111111,-14.5,-6.0,-46.5,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.479724,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.17,0.0,0.0,0.0,-14.0625,-5.25,-44.875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.521887,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.03,-0.16,0.0,-0.0011111111111111111,0.0,-14.0625,-5.25,-44.875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.562701,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.2,-0.0011111111111111111,-0.0011111111111111111,0.0,-14.5,-6.375,-45.25,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.602172,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.18,-0.0022222222222222222,0.0011111111111111111,0.0,-15.5625,-4.875,-46.5,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.640586,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.15,-0.0011111111111111111,0.0,0.0011111111111111111,-14.5,-5.5625,-45.25,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.680583,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,-0.01,0.01,-0.18,-0.0011111111111111111,0.005555555555555556,-0.0022222222222222222,-13.75,-5.25,-46.0625,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.722604,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.01,0.02,-0.18,0.0011111111111111111,-0.0011111111111111111,-0.0011111111111111111,-13.75,-5.25,-46.0625,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.763466,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,-0.01,0.0,-0.19,0.0011111111111111111,0.0022222222222222222,-0.0033333333333333335,-14.5,-5.5625,-45.75,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.802992,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,-0.01,0.0,-0.2,0.0,0.0011111111111111111,-0.0011111111111111111,-12.5625,-5.5625,-45.25,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.841509,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,-0.01,0.0,-0.14,0.0022222222222222222,0.0022222222222222222,-0.0022222222222222222,-14.0625,-6.0,-46.5,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.881373,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.15,0.0011111111111111111,0.0011111111111111111,-0.0022222222222222222,-14.0625,-5.5625,-47.25,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.921623,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.17,0.0022222222222222222,-0.0011111111111111111,0.0,-14.0625,-5.5625,-47.25,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.957575,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.02,0.03,-0.16,0.0,-0.0022222222222222222,-0.0011111111111111111,-14.0625,-6.0,-44.875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146586.995565,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.03,-0.18,-0.0011111111111111111,0.0,-0.0022222222222222222,-14.875,-5.5625,-46.0625,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146587.033884,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.14,0.0011111111111111111,0.0,0.0,-14.0625,-5.25,-46.875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146587.075983,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,-0.01,0.03,-0.14,-0.0011111111111111111,0.0011111111111111111,0.0,-14.0625,-5.25,-46.875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146587.116588,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.15,0.0,0.0,0.0,-15.25,-5.25,-46.5,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146587.156241,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.18,0.0011111111111111111,-0.0011111111111111111,0.0,-14.5,-6.0,-46.5625,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146587.194554,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,-0.01,0.01,-0.21,0.0022222222222222222,0.0022222222222222222,0.0,-15.5625,-6.375,-45.6875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146587.232999,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.01,0.02,-0.17,-0.0011111111111111111,-0.0044444444444444444,-0.0011111111111111111,-13.375,-6.0,-46.0625,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146587.274912,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.15,0.0,-0.0044444444444444444,0.0011111111111111111,-13.375,-6.0,-46.0625,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146587.315767,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.18,-0.0011111111111111111,-0.0033333333333333335,0.0011111111111111111,-13.375,-5.25,-44.875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146587.355246,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,-0.01,0.01,-0.16,0.0011111111111111111,0.0,0.0,-14.5,-4.875,-45.75,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146587.3936,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.18,0.0011111111111111111,0.0033333333333333335,-0.0022222222222222222,-14.0625,-6.0,-45.6875,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146587.433763,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.03,-0.17,0.0,0.0,-0.0011111111111111111,-14.5,-5.5625,-46.0625,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146587.475766,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.15,0.0,0.0,0.0,-14.5,-5.5625,-46.0625,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146587.516603,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,-0.01,0.03,-0.16,0.0011111111111111111,0.0,-0.0011111111111111111,-14.875,-5.25,-45.25,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
1563146587.55603,359.9375,-0.3125,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.16,0.0,0.0,0.0011111111111111111,-14.875,-5.5625,-45.25,28,-0.0491943359375,0.00311279296875,0.0,0.998779296875,359.9375,-0.3125,5.625
