"time in sec since January 1, 1970, 00:00:00 (UTC)",heading (degrees),roll (degrees),pitch (degrees),Gx (m/s2),Gy (m/s2),Gz (m/s2),ax (m/s2),ay (m/s2),az (m/s2),gyroscope x (deg/sec),gyroscope y (deg/sec),gyroscope z (deg/sec),magnetometer x (micro-Teslas),magnetometer y (micro-Teslas),magnetometer z (micro-Teslas),temperature celcius,quaternion x,quaternion y,quaternion z,quaternion w,heading (deg),roll (deg),pitch (deg)
1563146622.22685,360.0,-0.375,5.625,-0.06,-0.96,9.75,-0.01,0.01,-0.19,0.0,0.0033333333333333335,-0.0033333333333333335,-13.375,-6.0,-45.375,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146622.265396,360.0,-0.375,5.625,-0.06,-0.96,9.75,-0.01,0.02,-0.19,-0.0033333333333333335,0.0011111111111111111,-0.0022222222222222222,-14.875,-5.5625,-46.5625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146622.305206,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.01,0.03,-0.16,-0.0011111111111111111,0.0022222222222222222,0.0022222222222222222,-14.875,-5.25,-46.0625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146622.345399,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.15,-0.0011111111111111111,0.0022222222222222222,0.0011111111111111111,-14.875,-5.25,-46.0625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146622.380112,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.15,0.0,-0.0022222222222222222,0.0,-14.5,-4.875,-46.1875,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146622.419674,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.17,0.0,-0.0011111111111111111,0.0011111111111111111,-13.75,-5.5625,-45.75,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146622.466085,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,-0.01,-0.17,-0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,-13.375,-5.5625,-46.875,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146622.506128,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.15,-0.0011111111111111111,-0.0011111111111111111,-0.0011111111111111111,-14.5,-5.5625,-46.5625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146622.550016,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.15,-0.0022222222222222222,0.0,-0.0011111111111111111,-14.5,-5.5625,-46.5625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146622.599028,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.15,-0.0011111111111111111,0.0022222222222222222,-0.0011111111111111111,-14.5,-6.0,-45.375,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146622.647071,360.0,-0.375,5.625,-0.06,-0.96,9.75,-0.01,0.02,-0.18,0.0,0.0022222222222222222,0.0011111111111111111,-14.0625,-5.5625,-45.375,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146622.692481,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.2,-0.0011111111111111111,0.0,0.0,-14.5,-5.25,-45.375,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146622.730023,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.01,0.02,-0.17,-0.0011111111111111111,0.0011111111111111111,-0.0011111111111111111,-14.0625,-6.0,-45.375,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146622.768466,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.19,0.0,0.0022222222222222222,0.0011111111111111111,-14.0625,-6.75,-45.0,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146622.806912,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.03,0.02,-0.18,-0.0011111111111111111,0.0011111111111111111,0.0,-14.5,-5.5625,-47.25,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146622.847105,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.2,0.0022222222222222222,-0.0011111111111111111,0.0011111111111111111,-14.5,-5.5625,-47.25,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146622.88222,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.01,0.01,-0.18,0.0,-0.0022222222222222222,0.0,-13.75,-6.375,-47.75,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146622.920863,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.21,0.0011111111111111111,-0.0022222222222222222,0.0,-14.875,-5.25,-46.875,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146622.959344,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.18,0.0022222222222222222,0.0011111111111111111,0.0011111111111111111,-14.875,-5.25,-46.5625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146622.999094,360.0,-0.375,5.625,-0.06,-0.96,9.75,-0.01,0.01,-0.18,0.0,0.0,0.0,-14.875,-5.25,-46.5625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146623.040422,360.0,-0.375,5.625,-0.06,-0.96,9.75,-0.01,0.02,-0.19,0.0011111111111111111,-0.0011111111111111111,0.0,-14.875,-6.375,-46.875,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146623.079538,360.0,-0.375,5.625,-0.06,-0.96,9.75,-0.01,0.02,-0.2,-0.0011111111111111111,-0.0011111111111111111,-0.0011111111111111111,-14.5,-5.5625,-45.75,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146623.114132,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.16,0.0011111111111111111,0.0,0.0011111111111111111,-14.0625,-4.875,-46.875,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146623.153989,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.16,-0.0011111111111111111,-0.0011111111111111111,0.0,-13.75,-5.5625,-47.25,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146623.194271,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.18,-0.0011111111111111111,0.0,-0.0011111111111111111,-13.75,-5.5625,-47.25,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146623.231675,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.17,0.0022222222222222222,0.0,-0.0011111111111111111,-14.5,-6.0,-46.5625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146623.27085,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.18,0.0011111111111111111,-0.0011111111111111111,0.0,-14.5,-5.25,-46.5625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146623.304574,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.18,-0.0011111111111111111,-0.0022222222222222222,0.0011111111111111111,-15.25,-6.0,-46.875,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146623.344981,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.01,0.0,-0.19,0.0022222222222222222,-0.0011111111111111111,0.0,-15.25,-6.0,-46.875,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146623.382196,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.16,-0.0033333333333333335,0.0011111111111111111,0.0,-13.75,-5.25,-45.375,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146623.421109,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.19,0.0,0.0011111111111111111,0.0011111111111111111,-14.0625,-5.25,-46.1875,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146623.459671,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.16,0.0,0.0,0.0,-14.875,-5.5625,-46.5625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146623.502191,360.0,-0.375,5.625,-0.06,-0.96,9.75,-0.01,0.0,-0.16,0.0,-0.0022222222222222222,0.0033333333333333335,-14.875,-5.5625,-46.5625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146623.544267,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.19,0.0,0.0011111111111111111,0.0,-14.5,-5.25,-45.375,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146623.583849,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.15,0.0011111111111111111,-0.0011111111111111111,0.0,-15.25,-5.5625,-46.5625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146623.624256,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.02,0.02,-0.18,0.0,0.0011111111111111111,-0.0011111111111111111,-14.875,-5.25,-45.0,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146623.664265,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.01,0.02,-0.14,0.0022222222222222222,-0.0022222222222222222,0.0,-14.5,-6.0,-46.1875,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146623.710456,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.18,0.0011111111111111111,0.0022222222222222222,0.0011111111111111111,-13.75,-6.375,-46.5625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146623.75266,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.03,-0.18,-0.0022222222222222222,0.0033333333333333335,-0.0022222222222222222,-13.75,-6.375,-46.5625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146623.793865,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.17,0.0011111111111111111,0.0,0.0,-14.5,-4.875,-45.375,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146623.833062,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.22,-0.0011111111111111111,0.0022222222222222222,0.0011111111111111111,-14.5,-5.25,-45.75,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146623.873037,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.03,-0.17,0.0011111111111111111,0.0011111111111111111,0.0,-14.0625,-5.25,-46.5625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146623.914792,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.01,0.0,-0.17,0.0011111111111111111,0.0022222222222222222,-0.0011111111111111111,-14.0625,-5.25,-46.1875,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146623.95732,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.03,-0.15,-0.0011111111111111111,-0.0033333333333333335,0.0011111111111111111,-14.875,-6.75,-45.75,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.001846,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.16,0.0022222222222222222,0.0011111111111111111,-0.0011111111111111111,-14.875,-6.75,-45.75,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.04479,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.19,0.0011111111111111111,0.0,0.0011111111111111111,-15.25,-5.5625,-46.1875,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.083978,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.16,0.0,0.0022222222222222222,-0.0011111111111111111,-15.5625,-5.5625,-45.75,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.122239,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.15,0.0,0.0011111111111111111,0.0,-13.75,-5.5625,-46.1875,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.162312,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.01,0.0,-0.18,-0.0011111111111111111,-0.0011111111111111111,-0.0011111111111111111,-14.875,-6.0,-47.0,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.204292,360.0,-0.375,5.625,-0.06,-0.96,9.75,-0.01,0.01,-0.17,-0.0011111111111111111,0.0022222222222222222,-0.0011111111111111111,-14.875,-6.0,-47.0,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.247176,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.19,0.0,-0.0011111111111111111,0.0011111111111111111,-14.875,-6.75,-46.1875,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.286423,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.21,0.0022222222222222222,0.0022222222222222222,-0.0011111111111111111,-14.0625,-6.0,-45.375,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.324992,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.03,-0.16,-0.0011111111111111111,-0.0033333333333333335,-0.0022222222222222222,-14.5,-5.5625,-46.1875,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.365065,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.15,0.0,0.0,0.0011111111111111111,-14.5,-5.5625,-45.75,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.405245,360.0,-0.375,5.625,-0.06,-0.96,9.75,-0.01,0.03,-0.16,0.0011111111111111111,0.0,-0.0022222222222222222,-14.5,-5.5625,-45.75,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.447826,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.01,0.02,-0.17,0.0,-0.0022222222222222222,0.0,-14.875,-6.0,-45.375,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.487178,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.2,0.0022222222222222222,-0.0011111111111111111,-0.0011111111111111111,-14.5,-5.5625,-46.1875,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.525611,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.19,-0.0011111111111111111,-0.0033333333333333335,0.0,-14.875,-6.75,-46.1875,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.563958,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.16,0.0,-0.0022222222222222222,0.0,-14.5,-6.0,-46.5625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.605836,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.01,0.01,-0.16,0.0011111111111111111,0.0,0.0022222222222222222,-14.5,-6.0,-46.5625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.648652,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.16,0.0022222222222222222,0.0011111111111111111,0.0,-15.25,-6.375,-45.75,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.688042,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.19,0.0011111111111111111,-0.0022222222222222222,0.0,-14.5,-5.25,-47.0,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.726245,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.2,0.0011111111111111111,-0.0011111111111111111,0.0,-14.0625,-4.875,-45.75,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.764715,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.16,0.0011111111111111111,-0.0011111111111111111,0.0022222222222222222,-14.0625,-5.5625,-46.5625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.80835,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.18,0.0011111111111111111,0.0044444444444444444,0.0,-14.0625,-5.5625,-46.5625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.849305,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.16,0.0,0.0,0.0011111111111111111,-14.0625,-6.375,-46.5625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.888751,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.01,0.01,-0.15,0.0,0.0,-0.0011111111111111111,-13.75,-6.0,-45.75,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.927018,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.01,0.0,-0.17,0.0,0.0022222222222222222,0.0011111111111111111,-14.5,-5.5625,-46.5625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146624.965416,360.0,-0.375,5.625,-0.06,-0.96,9.75,-0.01,0.02,-0.14,0.0022222222222222222,0.0,-0.0011111111111111111,-14.875,-6.0,-46.5625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146625.007298,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.17,-0.0011111111111111111,-0.0011111111111111111,0.0,-14.875,-6.0,-46.5625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146625.048423,360.0,-0.375,5.625,-0.06,-0.96,9.75,-0.01,0.0,-0.16,0.0,0.0,0.0,-14.875,-6.0,-45.75,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146625.087746,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.01,0.0,-0.17,-0.0022222222222222222,0.0011111111111111111,-0.0022222222222222222,-14.0625,-4.875,-47.0,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146625.126179,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.18,0.0,-0.0011111111111111111,0.0,-13.375,-6.0,-45.75,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146625.166317,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.15,0.0,0.0,0.0,-14.0625,-6.0,-47.375,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146625.208126,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.19,0.0022222222222222222,0.0011111111111111111,-0.0022222222222222222,-14.0625,-6.0,-47.375,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146625.24912,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.2,0.0,0.0022222222222222222,0.0011111111111111111,-13.375,-5.5625,-46.5625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146625.288515,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.18,0.0011111111111111111,0.0,0.0,-14.0625,-5.5625,-45.75,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146625.326988,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.19,0.0,0.0022222222222222222,0.0,-13.75,-4.875,-47.375,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146625.367112,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.16,0.0011111111111111111,-0.0022222222222222222,0.0011111111111111111,-14.875,-5.25,-45.75,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146625.40916,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.16,0.0011111111111111111,-0.0011111111111111111,0.0011111111111111111,-14.875,-5.25,-45.75,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146625.451907,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.17,0.0,0.0011111111111111111,0.0011111111111111111,-14.0625,-6.0,-47.0,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146625.491183,360.0,-0.375,5.625,-0.06,-0.96,9.75,-0.02,0.01,-0.17,0.0,0.0011111111111111111,0.0022222222222222222,-14.875,-6.0,-45.375,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146625.529545,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.02,0.0,-0.19,0.0011111111111111111,0.0,0.0011111111111111111,-13.75,-6.0,-46.5625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146625.567921,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.02,-0.14,0.0,0.0011111111111111111,-0.0022222222222222222,-14.5,-5.5625,-46.1875,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146625.609828,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.14,0.0011111111111111111,-0.0033333333333333335,0.0,-14.5,-5.5625,-46.1875,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146625.650703,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.01,-0.19,0.0,0.0,0.0033333333333333335,-13.375,-5.5625,-45.75,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146625.690171,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.03,-0.18,-0.0011111111111111111,-0.0022222222222222222,0.0,-14.5,-6.375,-46.5625,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
1563146625.728669,360.0,-0.375,5.625,-0.06,-0.96,9.75,0.0,0.0,-0.16,0.0011111111111111111,0.0011111111111111111,-0.0011111111111111111,-13.75,-5.25,-46.1875,28,-0.04937744140625,0.0032958984375,0.0,0.998779296875,360.0,-0.375,5.625
